Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
1660,"53,87","31,45",22,0,"-978,8700000000017",522,"1032,739999999999","5,50,35"
1598,"117,57","31,23",18,0,"-917,8399999999999",499,"1035,409999999999","5,50,40"
3598,"65,75","31,49",17,0,"-1401,190000000002",1133,"1466,939999999999","5,55,5"
2666,"19,06","31,43",21,0,"-1253,0600000000006",838,"1272,1199999999994","5,55,10"
2243,"75,01","32,19",22,0,"-1132,1300000000015",722,"1207,1399999999992","5,55,15"
1980,"88,52","32,53",20,0,"-1030,1799999999998",644,"1118,6999999999969","5,55,20"
1814,"124,09","32,69",20,0,"-978,2699999999995",593,"1102,36","5,55,25"
1690,"94,42","31,36",22,0,"-961,4800000000015",530,"1055,9","5,55,30"
1578,"102,94","31,75",18,0,"-918,1100000000007",501,"1021,0499999999995","5,55,35"
1535,"115,97","31,07",16,0,"-894,3300000000013",477,"1010,2999999999989","5,55,40"
3590,"75,79","31,59",17,0,"-1398,1800000000014",1134,"1473,9700000000007","5,60,5"
2672,"-1,60","30,84",20,0,"-1256,6200000000006",824,"1255,0199999999973","5,60,10"
2216,"86,33","32,22",24,0,"-1109,1100000000017",714,"1195,4400000000007","5,60,15"
1944,"153,34","32,82",20,0,"-999,6199999999998",638,"1152,9599999999994","5,60,20"
1730,"59,62","31,85",22,0,"-990,1400000000001",551,"1049,7599999999993","5,60,25"
1640,"122,56","32,13",20,0,"-934,8300000000016",527,"1057,389999999999","5,60,30"
1608,"33,40","30,53",18,0,"-956,9400000000014",491,"990,3399999999996","5,60,35"
1503,"82,91","30,87",17,0,"-897,8400000000001",464,"980,75","5,60,40"
2114,"-70,46","36,28",17,0,"-1242,9499999999973",767,"1172,4899999999986","10,15,5"
1823,"-35,29","37,79",18,0,"-1162,5399999999986",689,"1127,2499999999982","10,15,10"
1600,"-7,55","39,06",12,0,"-1069,4000000000003",625,"1061,849999999999","10,15,15"
1566,"22,91","37,74",13,0,"-1020,4100000000004",591,"1043,3199999999997","10,15,20"
1498,"12,79","36,11",17,0,"-1029,1699999999992",541,"1041,9599999999998","10,15,25"
1417,"47,92","36,13",15,0,"-963,4200000000002",512,"1011,3400000000001","10,15,30"
1355,"135,80","38,67",14,0,"-910,9399999999999",524,"1046,74","10,15,35"
1271,"88,27",38,17,0,"-861,4199999999995",483,"949,6900000000003","10,15,40"
2344,"-54,09","35,92",15,0,"-1263,220000000002",842,"1209,129999999999","10,20,5"
1906,"-56,19","36,52",12,0,"-1177,5700000000013",696,"1121,3799999999999","10,20,10"
1750,"27,44","37,09",13,0,"-1069,4600000000003",649,"1096,899999999999","10,20,15"
1582,"103,71","37,04",13,0,"-979,7900000000004",586,"1083,4999999999998","10,20,20"
1487,"107,89","37,59",12,0,"-954,0900000000014",559,"1061,9800000000002","10,20,25"
1341,"47,75","38,26",14,0,"-940,6100000000009",513,"988,3599999999988","10,20,30"
1359,"88,27","38,04",14,0,"-930,1699999999996",517,"1018,4399999999997","10,20,35"
1311,"55,46","36,08",16,0,"-910,6800000000002",473,"966,1399999999995","10,20,40"
2320,"-14,97","35,39",17,0,"-1244,8999999999999",821,"1229,929999999999","10,25,5"
1918,"-76,51","35,35",15,0,"-1189,63",678,"1113,119999999998","10,25,10"
1720,"65,37","35,76",16,0,"-1048,0899999999986",615,"1113,4599999999994","10,25,15"
1545,"93,38","36,89",12,0,"-974,6900000000012",570,"1068,0700000000006","10,25,20"
1417,"96,85","38,25",16,0,"-933,3800000000005",542,"1030,2299999999987","10,25,25"
1393,"142,53","37,26",15,0,"-890,7800000000002",519,"1033,31","10,25,30"
1307,"81,62","35,88",13,0,"-897,4500000000011",469,"979,0700000000003","10,25,35"
1249,"115,56","37,31",12,0,"-866,4299999999996",466,"981,9899999999999","10,25,40"
2382,"34,21","34,21",17,0,"-1233,9599999999998",815,"1268,1699999999983","10,30,5"
1900,"21,32","35,32",16,0,"-1100,0299999999995",671,"1121,3499999999988","10,30,10"
1635,"36,52","35,17",15,0,"-1019,2400000000004",575,"1055,7600000000002","10,30,15"
1439,"49,48","37,53",19,0,"-973,8200000000006",540,"1023,2999999999987","10,30,20"
1427,"132,74","37,07",15,0,"-903,6900000000003",529,"1036,4299999999998","10,30,25"
1289,"111,65","35,84",14,0,"-878,55",462,"990,2000000000005","10,30,30"
1249,"180,08","37,47",13,0,"-846,3599999999999",468,"1026,4400000000007","10,30,35"
1193,"179,82","36,8",16,0,"-804,2499999999999",439,"984,0699999999996","10,30,40"
2328,"0,78","33,2",13,0,"-1215,0899999999995",773,"1215,8699999999974","10,35,5"
1883,"-8,26","34,78",16,0,"-1103,930000000001",655,"1095,6699999999996","10,35,10"
1593,"129,13","36,79",15,0,"-977,1499999999997",586,"1106,2799999999997","10,35,15"
1447,"132,95","37,46",14,0,"-929,0599999999991",542,"1062,0099999999993","10,35,20"
1343,"88,03","35,67",13,0,"-902,41",479,"990,4400000000003","10,35,25"
1263,"178,86","37,21",13,0,"-853,3199999999998",470,"1032,1800000000012","10,35,30"
1219,"153,96","35,85",16,0,"-830,7899999999998",437,"984,7499999999995","10,35,35"
1150,"123,06","35,39",14,0,"-821,9200000000003",407,"944,9799999999989","10,35,40"
2317,"14,18","32,28",15,0,"-1204,0100000000004",748,"1218,189999999998","10,40,5"
1858,"3,34","34,45",16,0,"-1100,3799999999987",640,"1103,72","10,40,10"
1555,"143,66","36,78",19,0,"-934,1299999999999",572,"1077,7899999999993","10,40,15"
1409,"42,26","35,49",16,0,"-941,0299999999996",500,"983,2899999999997","10,40,20"
1303,"120,98","36,76",14,0,"-886,7599999999999",479,"1007,74","10,40,25"
1225,"171,00","36,08",16,0,"-818,9899999999999",442,"989,9899999999993","10,40,30"
1152,"124,45","35,42",13,0,"-820,6800000000004",408,"945,13","10,40,35"
1100,"89,42","35,91",15,0,"-817,8699999999994",395,"907,29","10,40,40"
2316,"-39,34","32,56",16,0,"-1224,2200000000016",754,"1184,8799999999985","10,45,5"
1815,"87,55","33,77",18,0,"-1037,3500000000013",613,"1124,8999999999999","10,45,10"
1509,"118,39","37,24",14,0,"-937,7399999999991",562,"1056,129999999999","10,45,15"
1399,"143,19","35,53",16,0,"-896,4099999999997",497,"1039,5999999999997","10,45,20"
1283,"116,40","35,93",12,0,"-869,1400000000002",461,"985,5399999999995","10,45,25"
1174,"144,44","35,95",14,0,"-818,7200000000009",422,"963,1599999999992","10,45,30"
1104,"120,15","36,05",14,0,"-801,9999999999991",398,"922,1499999999999","10,45,35"
1078,"94,17","36,09",10,0,"-794,4699999999992",389,"888,6399999999993","10,45,40"
