Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
26,"98,19","38,46",5,0,"-182,17000000000002",10,"280,35999999999996","40,60,35"
22,"-46,13","40,91",5,0,"-202,33999999999997",9,"156,21","40,60,40"
23,"51,04","43,48",4,0,"-213,54000000000002",10,"264,58","45,50,5"
15,"-71,68","46,67",2,0,"-161,76999999999998",7,"90,09","45,50,10"
26,"114,04","46,15",4,0,"-188,13000000000005",12,"302,17","45,50,15"
19,"80,36","52,63",3,0,"-186,96999999999997",10,"267,33","45,50,20"
22,"257,06",50,3,0,"-129,43",11,"386,48999999999995","45,50,25"
21,"180,72","47,62",4,0,"-91,94",10,"272,66","45,50,30"
21,"-35,67","38,1",5,0,"-193,32",8,"157,65","45,50,35"
16,"83,19","56,25",3,0,"-80,25",9,"163,44000000000003","45,50,40"
34,"-72,02","35,29",5,0,"-282,02000000000004",12,210,"45,55,5"
29,"150,48","34,48",10,0,"-235,86999999999998",10,"386,35","45,55,10"
26,"142,92",50,4,0,"-187,86",13,"330,78000000000003","45,55,15"
26,"161,36","38,46",5,0,"-164,74",10,"326,1","45,55,20"
20,"215,21",50,3,0,"-93,95",10,"309,15999999999997","45,55,25"
27,"163,93","37,04",8,0,"-177,4",10,"341,33000000000004","45,55,30"
20,"195,82",50,4,0,"-86,2",10,"282,0199999999999","45,55,35"
18,"-18,66","44,44",5,0,"-172,42999999999998",8,"153,76999999999998","45,55,40"
32,"48,07","37,5",6,0,"-262,22999999999996",12,"310,3","45,60,5"
33,"228,75","42,42",4,0,"-197,63999999999993",14,"426,39","45,60,10"
26,"118,01","42,31",4,0,"-212,78000000000003",11,"330,78999999999996","45,60,15"
26,"147,19","38,46",5,0,"-220,17999999999995",10,"367,37","45,60,20"
20,"74,10",45,5,0,"-198,57",9,"272,66999999999996","45,60,25"
23,"-49,91","34,78",5,0,"-201,63000000000002",8,"151,72","45,60,30"
21,"-59,09","38,1",4,0,"-198,47",8,"139,38","45,60,35"
22,"68,55","36,36",10,0,"-115,19",8,"183,74","45,60,40"
21,"171,01","47,62",4,0,"-102,34",10,"273,35","50,55,5"
19,"22,78","31,58",11,0,"-169,20999999999998",6,"191,98999999999998","50,55,10"
