Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
1858,"-26,569999999999993","32,19",14,0,"-259,4400000000006",598,"232,87","15,30,20"
1688,"-17,969999999999956","32,46",18,0,"-246,45000000000067",548,"228,48000000000008","15,30,25"
1590,"-14,669999999999943","33,14",12,0,"-238,85000000000034",527,"224,18000000000018","15,30,30"
1520,"-23,61999999999994","32,7",13,0,"-236,21000000000038",497,"212,58999999999997","15,30,35"
1440,"-31,819999999999965","33,19",15,0,"-233,25000000000017",478,"201,43000000000032","15,30,40"
3188,"-35,449999999999946","31,34",19,0,"-325,82999999999987",999,"290,37999999999965","15,35,5"
2352,"-28,699999999999935","31,63",14,0,"-287,34000000000066",744,"258,63999999999993","15,35,10"
1980,"-33,53999999999997","31,77",14,0,"-272,9200000000003",629,"239,38000000000002","15,35,15"
1742,"-15,399999999999979","32,26",16,0,"-246,93000000000026",562,"231,53000000000006","15,35,20"
1644,"-32,67999999999992","32,91",12,0,"-248,60000000000042",541,"215,92000000000016","15,35,25"
1528,"-25,92999999999997","32,53",13,0,"-237,98000000000042",497,"212,04999999999998","15,35,30"
1436,"-19,199999999999967","32,66",15,0,"-227,7500000000001",469,"208,55000000000035","15,35,35"
1404,"-26,419999999999927","31,7",19,0,"-229,45000000000056",445,"203,03","15,35,40"
3112,"-30,529999999999994","31,3",16,0,"-318,4799999999998",974,"287,9499999999996","15,40,5"
2318,"-28,99999999999989","31,06",15,0,"-285,3200000000002",720,"256,3200000000001","15,40,10"
1928,"-37,82999999999994","31,74",24,0,"-269,30999999999995",612,"231,48000000000008","15,40,15"
1698,"-18,80999999999992","31,98",12,0,"-245,47000000000062",543,"226,65999999999997","15,40,20"
1564,"-17,629999999999992","32,93",12,0,"-238,26000000000036",515,"220,63000000000014","15,40,25"
1438,"-17,229999999999965","33,24",15,0,"-227,03000000000014",478,"209,80000000000032","15,40,30"
1408,"-24,149999999999928","31,89",19,0,"-228,37000000000057",449,"204,21999999999997","15,40,35"
1354,"-17,339999999999975","32,79",15,0,"-221,27000000000078",444,"203,92999999999995","15,40,40"
3074,"-36,519999999999975","30,74",16,0,"-318,6499999999993",945,"282,1299999999997","15,45,5"
2244,"-29,01999999999995","31,11",16,0,"-279,4600000000004",698,"250,44000000000034","15,45,10"
1866,"-17,28000000000002","31,3",14,0,"-253,37000000000043",584,"236,09000000000015","15,45,15"
1664,"-18,68999999999996","32,57",12,0,"-242,09000000000032",542,"223,4000000000002","15,45,20"
1502,"-22,13000000000001","33,02",16,0,"-232,57000000000005",496,"210,44","15,45,25"
1432,"-23,139999999999908","31,84",19,0,"-229,3600000000006",456,"206,22000000000017","15,45,30"
1360,"-26,839999999999954","31,99",15,0,"-226,38000000000073",435,"199,5399999999999","15,45,35"
1322,"-21,50999999999999","32,38",14,0,"-218,64000000000027",428,"197,13000000000005","15,45,40"
3040,"-33,15999999999997","29,97",16,0,"-313,38999999999953",911,"280,22999999999973","15,50,5"
2182,"-29,419999999999956","30,98",16,0,"-275,05000000000075",676,"245,63000000000014","15,50,10"
1856,"-17,05999999999998","31,2",16,0,"-250,99000000000058",579,"233,93000000000015","15,50,15"
1606,"-20,079999999999966","32,63",12,0,"-238,88000000000017",524,"218,8000000000001","15,50,20"
1452,"-26,569999999999986","31,96",18,0,"-230,0000000000001",464,"203,43000000000023","15,50,25"
1412,"-28,289999999999946","31,8",20,0,"-230,40000000000046",449,"202,10999999999993","15,50,30"
1334,"-19,450000000000006","32,23",14,0,"-217,98000000000044",430,"198,53000000000014","15,50,35"
1266,"-21,020000000000042","32,31",15,0,"-213,84000000000046",409,"192,8200000000002","15,50,40"
